        0.009000,        1.110989,        2.221950,        3.299887,        0.000000,        0.000000,        0.000000
        0.019000,        1.121974,        2.243791,        3.300000,        0.000000,        0.000000,        0.000000
        0.029000,        1.132953,        2.265527,        3.300346,        0.000000,        0.000000,        0.000000
        0.039000,        1.143923,        2.287161,        3.300930,        0.000000,        0.000000,        0.000000
        0.049000,        1.154880,        2.308697,        3.301757,        0.000000,        0.000000,        0.000000
        0.059000,        1.165822,        2.330139,        3.302833,        0.000000,        0.000000,        0.000000
        0.069000,        1.176745,        2.351490,        3.304161,        0.000000,        0.000000,        0.000000
        0.079000,        1.187647,        2.372755,        3.305747,        0.000000,        0.000000,        0.000000
        0.089000,        1.198525,        2.393939,        3.307595,        0.000000,        0.000000,        0.000000
        0.099000,        1.209376,        2.415044,        3.309708,        0.000000,        0.000000,        0.000000
        0.109000,        1.220198,        2.436076,        3.312090,        0.000000,        0.000000,        0.000000
        0.119000,        1.230987,        2.457039,        3.314743,        0.000000,        0.000000,        0.000000
        0.129000,        1.241743,        2.477938,        3.317672,        0.000000,        0.000000,        0.000000
        0.139000,        1.252461,        2.498776,        3.320878,        0.000000,        0.000000,        0.000000
        0.149000,        1.263140,        2.519560,        3.324363,        0.000000,        0.000000,        0.000000
        0.159000,        1.273779,        2.540293,        3.328130,        0.000000,        0.000000,        0.000000
        0.169000,        1.284373,        2.560981,        3.332179,        0.000000,        0.000000,        0.000000
        0.179000,        1.294923,        2.581627,        3.336513,        0.000000,        0.000000,        0.000000
        0.189000,        1.305424,        2.602238,        3.341132,        0.000000,        0.000000,        0.000000
        0.199000,        1.315877,        2.622819,        3.346037,        0.000000,        0.000000,        0.000000
        0.209000,        1.326279,        2.643373,        3.351227,        0.000000,        0.000000,        0.000000
        0.219000,        1.336627,        2.663907,        3.356704,        0.000000,        0.000000,        0.000000
        0.229000,        1.346922,        2.684425,        3.362466,        0.000000,        0.000000,        0.000000
        0.239000,        1.357161,        2.704933,        3.368514,        0.000000,        0.000000,        0.000000
        0.249000,        1.367342,        2.725436,        3.374846,        0.000000,        0.000000,        0.000000
        0.259000,        1.377465,        2.745938,        3.381460,        0.000000,        0.000000,        0.000000
        0.269000,        1.387528,        2.766446,        3.388357,        0.000000,        0.000000,        0.000000
        0.279000,        1.397530,        2.786965,        3.395533,        0.000000,        0.000000,        0.000000
        0.289000,        1.407469,        2.807499,        3.402988,        0.000000,        0.000000,        0.000000
        0.299000,        1.417346,        2.828054,        3.410719,        0.000000,        0.000000,        0.000000
        0.309000,        1.427159,        2.848636,        3.418722,        0.000000,        0.000000,        0.000000
        0.319000,        1.436906,        2.869249,        3.426997,        0.000000,        0.000000,        0.000000
        0.329000,        1.446588,        2.889899,        3.435540,        0.000000,        0.000000,        0.000000
        0.339000,        1.456204,        2.910591,        3.444348,        0.000000,        0.000000,        0.000000
        0.349000,        1.465753,        2.931331,        3.453417,        0.000000,        0.000000,        0.000000
        0.359000,        1.475235,        2.952123,        3.462745,        0.000000,        0.000000,        0.000000
        0.369000,        1.484648,        2.972974,        3.472327,        0.000000,        0.000000,        0.000000
        0.379000,        1.493994,        2.993887,        3.482160,        0.000000,        0.000000,        0.000000
        0.389000,        1.503271,        3.014869,        3.492240,        0.000000,        0.000000,        0.000000
        0.399000,        1.512479,        3.035924,        3.502563,        0.000000,        0.000000,        0.000000
        0.409000,        1.521619,        3.057058,        3.513125,        0.000000,        0.000000,        0.000000
        0.419000,        1.530689,        3.078276,        3.523921,        0.000000,        0.000000,        0.000000
